Date,Description,Amount,Category,PaymentMethod,Location,AccountType,TransactionType,DeviceUsed,Currency,MerchantType,LoyaltyProgram,Weekday,Month,TimeOfDay
25-01-2025,Transaction at BSNL,1481.87,Bills,UPI,Delhi,Current,Debit,Mobile,INR,Service,Yes,Saturday,January,Evening
09-12-2025,Transaction at KFC,632.24,Food,Debit Card,Pune,Savings,Debit,Desktop,INR,Restaurant,No,Tuesday,December,Evening
19-04-2025,Transaction at Uber,1840.26,Transport,UPI,Pune,Current,Debit,POS Terminal,INR,Service,No,Saturday,April,Morning
20-12-2025,Transaction at Gaana,990.95,Entertainment,Credit Card,Delhi,Current,Debit,Mobile,INR,Subscription,Yes,Saturday,December,Evening
31-05-2025,Transaction at Croma,42530.06,Electronics,Debit Card,Delhi,Salary,Debit,Mobile,INR,Retail,Yes,Saturday,May,Afternoon
06-01-2025,Transaction at Paradise Biryani,1472.64,Food,Debit Card,Kolkata,Salary,Debit,Desktop,INR,Restaurant,Yes,Monday,January,Night
20-01-2025,Transaction at IRCTC,22200.5,Travel,Credit Card,Chennai,Salary,Debit,Desktop,INR,Service,Yes,Monday,January,Morning
17-01-2025,Transaction at Reliance Digital,109954.77,Electronics,Debit Card,Bangalore,Savings,Debit,POS Terminal,INR,Retail,No,Friday,January,Afternoon
17-02-2025,Transaction at Starbucks,1115.86,Food,Net Banking,Kolkata,Salary,Debit,Desktop,INR,Restaurant,Yes,Monday,February,Evening
03-02-2025,Transaction at Goibibo,28511.08,Travel,UPI,Kolkata,Salary,Debit,Mobile,INR,Service,No,Monday,February,Afternoon
09-01-2025,Transaction at Pantaloons,1930.43,Clothing,Net Banking,Pune,Salary,Debit,Desktop,INR,Retail,Yes,Thursday,January,Morning
23-02-2025,Transaction at H&M,2857.34,Clothing,Debit Card,Delhi,Savings,Debit,Mobile,INR,Retail,Yes,Sunday,February,Night
09-03-2025,Transaction at RedBus,1303.8,Transport,UPI,Chennai,Current,Debit,Desktop,INR,Service,No,Sunday,March,Evening
25-11-2025,Transaction at DMart,1012.73,Grocery,Debit Card,Hyderabad,Savings,Debit,Desktop,INR,Retail,No,Tuesday,November,Morning
04-11-2025,Transaction at More Supermarket,1326.36,Grocery,Credit Card,Hyderabad,Salary,Debit,POS Terminal,INR,Retail,No,Tuesday,November,Morning
18-12-2025,Transaction at Fortis,12808.11,Healthcare,Debit Card,Hyderabad,Salary,Debit,POS Terminal,INR,Service,No,Thursday,December,Night
02-11-2025,Transaction at Nykaa,18245.85,Online Shopping,Debit Card,Kolkata,Credit Card,Debit,Desktop,INR,Online Store,No,Sunday,November,Evening
16-04-2025,Transaction at Uber,407.9,Transport,Debit Card,Mumbai,Salary,Debit,Mobile,INR,Service,No,Wednesday,April,Morning
20-01-2025,Transaction at Vodafone Idea,3108.8,Bills,Credit Card,Delhi,Savings,Debit,POS Terminal,INR,Service,No,Monday,January,Night
14-02-2025,Transaction at Yulu Bikes,1268.17,Transport,Credit Card,Mumbai,Credit Card,Debit,POS Terminal,INR,Service,Yes,Friday,February,Night
04-02-2025,Transaction at Water Board,5300.32,Bills,Credit Card,Kolkata,Savings,Debit,POS Terminal,INR,Service,Yes,Tuesday,February,Night
27-04-2025,Transaction at Jio Fiber,2960.55,Bills,Debit Card,Pune,Savings,Debit,POS Terminal,INR,Service,No,Sunday,April,Night
12-09-2025,Transaction at Mi Store,112938.2,Electronics,UPI,Chennai,Salary,Debit,Desktop,INR,Retail,No,Friday,September,Evening
05-07-2025,Transaction at IndiGo,15148.78,Travel,UPI,Delhi,Credit Card,Debit,Mobile,INR,Service,Yes,Saturday,July,Evening
08-10-2025,Transaction at Spencers,1631.56,Grocery,Credit Card,Kolkata,Salary,Debit,Mobile,INR,Retail,No,Wednesday,October,Evening
24-04-2025,Transaction at Sony Center,27941.79,Electronics,Net Banking,Mumbai,Savings,Debit,Desktop,INR,Retail,No,Thursday,April,Night
09-11-2025,Transaction at Yulu Bikes,794.88,Transport,Debit Card,Delhi,Savings,Debit,Desktop,INR,Service,No,Sunday,November,Evening
25-01-2025,Transaction at Biba,7546.51,Clothing,UPI,Delhi,Savings,Debit,Desktop,INR,Retail,No,Saturday,January,Night
01-02-2025,Transaction at Allen Solly,2618.3,Clothing,Debit Card,Mumbai,Savings,Debit,POS Terminal,INR,Retail,No,Saturday,February,Afternoon
22-01-2025,Transaction at Jio Fiber,744.81,Bills,Net Banking,Chennai,Savings,Debit,Mobile,INR,Service,Yes,Wednesday,January,Afternoon
21-07-2025,Transaction at Jio Fiber,5435.64,Bills,Debit Card,Kolkata,Savings,Debit,POS Terminal,INR,Service,No,Monday,July,Night
24-05-2025,Transaction at Booking.com,12485.16,Travel,Credit Card,Hyderabad,Credit Card,Debit,Mobile,INR,Service,Yes,Saturday,May,Evening
07-02-2025,Transaction at Metro Rail,1683.69,Transport,UPI,Kolkata,Current,Debit,POS Terminal,INR,Service,Yes,Friday,February,Morning
20-11-2025,Transaction at YouTube Premium,448.53,Entertainment,UPI,Delhi,Salary,Debit,Desktop,INR,Subscription,Yes,Thursday,November,Morning
02-05-2025,Transaction at Myntra,11515.37,Online Shopping,Debit Card,Pune,Salary,Debit,Desktop,INR,Online Store,Yes,Friday,May,Night
23-04-2025,Transaction at Adidas,7725.96,Clothing,Net Banking,Mumbai,Salary,Debit,Mobile,INR,Retail,Yes,Wednesday,April,Night
03-03-2025,Transaction at Kauvery,2448.71,Healthcare,Debit Card,Kolkata,Current,Debit,Desktop,INR,Service,No,Monday,March,Morning
11-11-2025,Transaction at Amazon Prime,734.31,Entertainment,Net Banking,Mumbai,Savings,Debit,POS Terminal,INR,Subscription,No,Tuesday,November,Night
30-04-2025,Transaction at Aster,13363.26,Healthcare,UPI,Kolkata,Credit Card,Debit,POS Terminal,INR,Service,Yes,Wednesday,April,Evening
09-01-2025,Transaction at Water Board,731.57,Bills,Debit Card,Mumbai,Current,Debit,Desktop,INR,Service,Yes,Thursday,January,Evening
21-05-2025,Transaction at Netmeds,18056.25,Healthcare,Debit Card,Kolkata,Salary,Debit,POS Terminal,INR,Service,No,Wednesday,May,Evening
25-07-2025,Transaction at CloudNine,4892.21,Healthcare,Debit Card,Kolkata,Current,Debit,POS Terminal,INR,Service,Yes,Friday,July,Night
10-01-2025,Transaction at More Supermarket,2453.33,Grocery,Credit Card,Mumbai,Savings,Debit,Mobile,INR,Retail,No,Friday,January,Night
29-07-2025,Transaction at Reliance Digital,89030.59,Electronics,Net Banking,Hyderabad,Current,Debit,Desktop,INR,Retail,No,Tuesday,July,Evening
01-06-2025,Transaction at Nature's Basket,1505.75,Grocery,Debit Card,Mumbai,Current,Debit,POS Terminal,INR,Retail,Yes,Sunday,June,Evening
24-08-2025,Transaction at TNEB,2486.92,Bills,Debit Card,Delhi,Credit Card,Debit,Desktop,INR,Service,No,Sunday,August,Afternoon
06-09-2025,Transaction at Snapdeal,14632.87,Online Shopping,Credit Card,Chennai,Salary,Debit,Desktop,INR,Online Store,No,Saturday,September,Night
11-10-2025,Transaction at BigBazaar,2948.11,Grocery,Credit Card,Delhi,Credit Card,Debit,Mobile,INR,Retail,Yes,Saturday,October,Morning
31-05-2025,Transaction at PharmEasy,13371.7,Healthcare,Debit Card,Bangalore,Savings,Debit,POS Terminal,INR,Service,No,Saturday,May,Afternoon
01-02-2025,Transaction at Levis,7718.82,Clothing,Credit Card,Chennai,Credit Card,Debit,Desktop,INR,Retail,Yes,Saturday,February,Night
30-07-2025,Transaction at US Polo,5929.84,Clothing,UPI,Delhi,Credit Card,Debit,Desktop,INR,Retail,No,Wednesday,July,Afternoon
23-08-2025,Transaction at More Supermarket,3923.54,Grocery,Debit Card,Bangalore,Current,Debit,POS Terminal,INR,Retail,Yes,Saturday,August,Afternoon
16-12-2025,Transaction at Jio Fiber,2638.17,Bills,Credit Card,Delhi,Current,Debit,Desktop,INR,Service,Yes,Tuesday,December,Night
28-02-2025,Transaction at Yatra,23894.56,Travel,UPI,Kolkata,Savings,Debit,Mobile,INR,Service,No,Friday,February,Evening
23-05-2025,Transaction at SonyLiv,476.07,Entertainment,UPI,Kolkata,Credit Card,Debit,Mobile,INR,Subscription,No,Friday,May,Night
19-09-2025,Transaction at Reliance Fresh,3386.27,Grocery,UPI,Pune,Credit Card,Debit,Mobile,INR,Retail,Yes,Friday,September,Evening
26-12-2025,Transaction at Amazon,13229.24,Online Shopping,Credit Card,Mumbai,Savings,Debit,POS Terminal,INR,Online Store,No,Friday,December,Evening
02-04-2025,Transaction at Yatra,11768.24,Travel,Net Banking,Chennai,Credit Card,Debit,Mobile,INR,Service,Yes,Wednesday,April,Night
24-03-2025,Transaction at RedBus,1436.04,Transport,UPI,Pune,Current,Debit,Desktop,INR,Service,Yes,Monday,March,Morning
18-02-2025,Transaction at Puma,5820.47,Clothing,Credit Card,Hyderabad,Savings,Debit,Mobile,INR,Retail,No,Tuesday,February,Morning
30-08-2025,Transaction at Metro Rail,746.04,Transport,Net Banking,Bangalore,Current,Debit,Desktop,INR,Service,Yes,Saturday,August,Evening
12-01-2025,Transaction at Nilgiris,2467.04,Grocery,Debit Card,Bangalore,Credit Card,Debit,Desktop,INR,Retail,Yes,Sunday,January,Night
11-09-2025,Transaction at Woodland,744.37,Clothing,Net Banking,Mumbai,Salary,Debit,Mobile,INR,Retail,Yes,Thursday,September,Night
05-03-2025,Transaction at Nike,1144.68,Clothing,Debit Card,Hyderabad,Current,Debit,POS Terminal,INR,Retail,No,Wednesday,March,Afternoon
11-09-2025,Transaction at Chai Point,389.56,Food,Debit Card,Delhi,Savings,Debit,Mobile,INR,Restaurant,Yes,Thursday,September,Night
15-02-2025,Transaction at Yulu Bikes,1065.93,Transport,UPI,Pune,Current,Debit,Mobile,INR,Service,No,Saturday,February,Morning
20-08-2025,Transaction at Uber,1060.96,Transport,UPI,Hyderabad,Salary,Debit,POS Terminal,INR,Service,No,Wednesday,August,Morning
17-01-2025,Transaction at Airtel,2123.18,Bills,Net Banking,Hyderabad,Current,Debit,Mobile,INR,Service,Yes,Friday,January,Night
04-02-2025,Transaction at Adidas,6073.11,Clothing,UPI,Kolkata,Credit Card,Debit,Desktop,INR,Retail,Yes,Tuesday,February,Night
04-03-2025,Transaction at Samsung Store,15617.34,Electronics,Net Banking,Kolkata,Salary,Debit,Desktop,INR,Retail,No,Tuesday,March,Night
24-03-2025,Transaction at Jio Fiber,1548.83,Bills,Net Banking,Kolkata,Credit Card,Debit,Mobile,INR,Service,No,Monday,March,Afternoon
29-07-2025,Transaction at CloudNine,5970.15,Healthcare,Net Banking,Pune,Savings,Debit,Mobile,INR,Service,Yes,Tuesday,July,Night
01-01-2025,Transaction at Vodafone Idea,1315.41,Bills,Debit Card,Bangalore,Credit Card,Debit,Desktop,INR,Service,Yes,Wednesday,January,Evening
28-05-2025,Transaction at Dell Exclusive,149827.58,Electronics,Net Banking,Pune,Salary,Debit,Mobile,INR,Retail,No,Wednesday,May,Afternoon
15-09-2025,Transaction at Air India,4406.02,Travel,Credit Card,Chennai,Credit Card,Debit,Desktop,INR,Service,Yes,Monday,September,Afternoon
29-05-2025,Transaction at Ola,763.22,Transport,UPI,Bangalore,Salary,Debit,POS Terminal,INR,Service,Yes,Thursday,May,Afternoon
25-09-2025,Transaction at Aster,3986.5,Healthcare,Net Banking,Pune,Current,Debit,POS Terminal,INR,Service,No,Thursday,September,Night
22-12-2025,Transaction at Ola,151.23,Transport,Net Banking,Chennai,Credit Card,Debit,POS Terminal,INR,Service,No,Monday,December,Morning
31-01-2025,Transaction at Taco Bell,1441.81,Food,Debit Card,Chennai,Credit Card,Debit,POS Terminal,INR,Restaurant,No,Friday,January,Afternoon
17-03-2025,Transaction at Apollo Pharmacy,7335.02,Healthcare,Credit Card,Mumbai,Credit Card,Debit,POS Terminal,INR,Service,No,Monday,March,Afternoon
07-08-2025,Transaction at Sony Center,80272.99,Electronics,Credit Card,Bangalore,Savings,Debit,POS Terminal,INR,Retail,No,Thursday,August,Afternoon
21-04-2025,Transaction at Aster,6652.98,Healthcare,UPI,Mumbai,Savings,Debit,Mobile,INR,Service,Yes,Monday,April,Morning
12-03-2025,Transaction at Ajio,7513.01,Online Shopping,Credit Card,Mumbai,Current,Debit,Desktop,INR,Online Store,Yes,Wednesday,March,Evening
10-06-2025,Transaction at Tata Cliq,4946.21,Online Shopping,Debit Card,Mumbai,Credit Card,Debit,Mobile,INR,Online Store,No,Tuesday,June,Evening
27-03-2025,Transaction at Airtel,5449.3,Bills,Credit Card,Kolkata,Credit Card,Debit,POS Terminal,INR,Service,Yes,Thursday,March,Night
09-04-2025,Transaction at BigBazaar,4952.7,Grocery,Net Banking,Kolkata,Current,Debit,Mobile,INR,Retail,No,Wednesday,April,Afternoon
11-09-2025,Transaction at ACT Fibernet,5762.81,Bills,UPI,Delhi,Salary,Debit,Mobile,INR,Service,No,Thursday,September,Night
22-03-2025,Transaction at A2B,704.17,Food,UPI,Hyderabad,Savings,Debit,Mobile,INR,Restaurant,Yes,Saturday,March,Night
08-05-2025,Transaction at Myntra,1923.95,Online Shopping,Net Banking,Bangalore,Credit Card,Debit,Mobile,INR,Online Store,Yes,Thursday,May,Evening
02-08-2025,Transaction at Fortis,7427.43,Healthcare,Credit Card,Mumbai,Savings,Debit,Mobile,INR,Service,No,Saturday,August,Morning
01-09-2025,Transaction at Paradise Biryani,1044.57,Food,Debit Card,Hyderabad,Credit Card,Debit,POS Terminal,INR,Restaurant,Yes,Monday,September,Afternoon
11-06-2025,Transaction at Yulu Bikes,892.48,Transport,Debit Card,Hyderabad,Credit Card,Debit,Mobile,INR,Service,Yes,Wednesday,June,Night
16-01-2025,Transaction at Gas Agency,460.35,Bills,Credit Card,Mumbai,Salary,Debit,Mobile,INR,Service,Yes,Thursday,January,Evening
20-12-2025,Transaction at Amazon,9037.37,Online Shopping,Net Banking,Bangalore,Savings,Debit,Desktop,INR,Online Store,No,Saturday,December,Morning
03-04-2025,Transaction at Pantaloons,1612.19,Clothing,Debit Card,Bangalore,Credit Card,Debit,Mobile,INR,Retail,No,Thursday,April,Night
29-01-2025,Transaction at Asus Store,100269.33,Electronics,UPI,Delhi,Current,Debit,POS Terminal,INR,Retail,No,Wednesday,January,Night
08-08-2025,Transaction at YouTube Premium,555.2,Entertainment,Credit Card,Delhi,Savings,Debit,POS Terminal,INR,Subscription,No,Friday,August,Afternoon
15-01-2025,Transaction at RedBus,946.2,Transport,Debit Card,Hyderabad,Credit Card,Debit,POS Terminal,INR,Service,No,Wednesday,January,Morning
12-05-2025,Transaction at DMart,4838.91,Grocery,Net Banking,Mumbai,Credit Card,Debit,Mobile,INR,Retail,No,Monday,May,Afternoon
29-12-2025,Transaction at Noise,128986.65,Electronics,Debit Card,Mumbai,Current,Debit,POS Terminal,INR,Retail,No,Monday,December,Evening
21-11-2025,Transaction at JioMart,3995.22,Grocery,Credit Card,Bangalore,Credit Card,Debit,POS Terminal,INR,Retail,Yes,Friday,November,Evening
24-10-2025,Transaction at A2B,901.05,Food,Net Banking,Bangalore,Savings,Debit,Mobile,INR,Restaurant,No,Friday,October,Afternoon
20-05-2025,Transaction at Vodafone Idea,1097.54,Bills,Credit Card,Pune,Credit Card,Debit,Desktop,INR,Service,No,Tuesday,May,Afternoon
25-03-2025,Transaction at Dominos,1021.76,Food,Credit Card,Bangalore,Salary,Debit,Mobile,INR,Restaurant,Yes,Tuesday,March,Morning
09-03-2025,Transaction at Aha,491.77,Entertainment,Debit Card,Chennai,Credit Card,Debit,Desktop,INR,Subscription,No,Sunday,March,Morning
20-01-2025,Transaction at Apple Music,731.05,Entertainment,Credit Card,Chennai,Salary,Debit,Mobile,INR,Subscription,Yes,Monday,January,Morning
22-05-2025,Transaction at Fortis,13964.06,Healthcare,UPI,Chennai,Current,Debit,POS Terminal,INR,Service,No,Thursday,May,Afternoon
10-06-2025,Transaction at Apollo Hospital,6206.94,Healthcare,UPI,Chennai,Salary,Debit,POS Terminal,INR,Service,No,Tuesday,June,Night
29-11-2025,Transaction at PharmEasy,17278.72,Healthcare,UPI,Chennai,Savings,Debit,POS Terminal,INR,Service,No,Saturday,November,Evening
11-05-2025,Transaction at RedBus,514.37,Transport,Net Banking,Hyderabad,Credit Card,Debit,Mobile,INR,Service,No,Sunday,May,Afternoon
25-11-2025,Transaction at Mi Store,106950.42,Electronics,Debit Card,Chennai,Savings,Debit,POS Terminal,INR,Retail,No,Tuesday,November,Evening
12-08-2025,Transaction at Jio Fiber,2972.85,Bills,UPI,Pune,Savings,Debit,Mobile,INR,Service,Yes,Tuesday,August,Morning
26-10-2025,Transaction at Dominos,1196.77,Food,Debit Card,Kolkata,Current,Debit,POS Terminal,INR,Restaurant,Yes,Sunday,October,Night
12-05-2025,Transaction at Levis,2807.18,Clothing,UPI,Delhi,Savings,Debit,POS Terminal,INR,Retail,Yes,Monday,May,Afternoon
03-12-2025,Transaction at Ajio,984.38,Online Shopping,UPI,Mumbai,Current,Debit,Desktop,INR,Online Store,Yes,Wednesday,December,Afternoon
08-03-2025,Transaction at Yatra,13349.42,Travel,Net Banking,Chennai,Current,Debit,POS Terminal,INR,Service,Yes,Saturday,March,Morning
26-04-2025,Transaction at Yatra,1268.84,Travel,Debit Card,Pune,Current,Debit,Desktop,INR,Service,Yes,Saturday,April,Evening
27-06-2025,Transaction at Taco Bell,686.29,Food,UPI,Kolkata,Salary,Debit,POS Terminal,INR,Restaurant,Yes,Friday,June,Morning
19-04-2025,Transaction at TSRTC,1643.41,Transport,Debit Card,Hyderabad,Savings,Debit,POS Terminal,INR,Service,No,Saturday,April,Night
24-05-2025,Transaction at BSNL,2566.06,Bills,UPI,Delhi,Credit Card,Debit,Desktop,INR,Service,No,Saturday,May,Afternoon
22-11-2025,Transaction at Pantaloons,6753.37,Clothing,Credit Card,Delhi,Current,Debit,Desktop,INR,Retail,Yes,Saturday,November,Morning
17-05-2025,Transaction at Gas Agency,4575.96,Bills,Debit Card,Mumbai,Salary,Debit,Mobile,INR,Service,Yes,Saturday,May,Evening
10-02-2025,Transaction at Metro Rail,708.24,Transport,Credit Card,Hyderabad,Credit Card,Debit,Mobile,INR,Service,No,Monday,February,Night
30-08-2025,Transaction at BMTC,717.24,Transport,UPI,Mumbai,Savings,Debit,Desktop,INR,Service,Yes,Saturday,August,Morning
25-09-2025,Transaction at Lenskart,2288.3,Online Shopping,Debit Card,Chennai,Savings,Debit,Mobile,INR,Online Store,Yes,Thursday,September,Night
10-02-2025,Transaction at Meru Cabs,1775.92,Transport,Net Banking,Bangalore,Savings,Debit,POS Terminal,INR,Service,No,Monday,February,Afternoon
23-10-2025,Transaction at Fortis,3913.41,Healthcare,Debit Card,Kolkata,Salary,Debit,POS Terminal,INR,Service,No,Thursday,October,Morning
15-02-2025,Transaction at Star Bazaar,3719.22,Grocery,Net Banking,Bangalore,Salary,Debit,POS Terminal,INR,Retail,Yes,Saturday,February,Morning
15-09-2025,Transaction at Nature's Basket,4077.1,Grocery,Net Banking,Chennai,Savings,Debit,Mobile,INR,Retail,No,Monday,September,Afternoon
26-09-2025,Transaction at Meesho,7650.33,Online Shopping,Net Banking,Bangalore,Credit Card,Debit,Desktop,INR,Online Store,No,Friday,September,Evening
02-09-2025,Transaction at Croma,33395.76,Electronics,Net Banking,Pune,Current,Debit,POS Terminal,INR,Retail,Yes,Tuesday,September,Afternoon
04-01-2025,Transaction at Chai Point,1292.15,Food,Debit Card,Chennai,Current,Debit,Desktop,INR,Restaurant,Yes,Saturday,January,Night
09-10-2025,Transaction at Meru Cabs,217.47,Transport,Credit Card,Chennai,Current,Debit,Desktop,INR,Service,No,Thursday,October,Night
03-10-2025,Transaction at McDonalds,866.95,Food,Net Banking,Pune,Salary,Debit,Mobile,INR,Restaurant,Yes,Friday,October,Evening
07-02-2025,Transaction at BMTC,1326.27,Transport,Credit Card,Delhi,Savings,Debit,Mobile,INR,Service,No,Friday,February,Morning
27-09-2025,Transaction at Spencers,4234.16,Grocery,Credit Card,Hyderabad,Savings,Debit,Desktop,INR,Retail,Yes,Saturday,September,Afternoon
09-09-2025,Transaction at Metro Rail,1540.62,Transport,Credit Card,Mumbai,Credit Card,Debit,Desktop,INR,Service,Yes,Tuesday,September,Afternoon
10-10-2025,Transaction at Ajio,8571.36,Online Shopping,Credit Card,Pune,Salary,Debit,Mobile,INR,Online Store,No,Friday,October,Night
01-03-2025,Transaction at Tata Cliq,3449.18,Online Shopping,Net Banking,Delhi,Salary,Debit,Desktop,INR,Online Store,No,Saturday,March,Afternoon
13-02-2025,Transaction at Asus Store,121932.04,Electronics,Net Banking,Mumbai,Salary,Debit,POS Terminal,INR,Retail,Yes,Thursday,February,Evening
11-06-2025,Transaction at Taco Bell,854.95,Food,UPI,Mumbai,Credit Card,Debit,Mobile,INR,Restaurant,Yes,Wednesday,June,Evening
11-02-2025,Transaction at Reliance Fresh,609.77,Grocery,Net Banking,Hyderabad,Savings,Debit,Desktop,INR,Retail,Yes,Tuesday,February,Morning
26-06-2025,Transaction at Netflix,334.77,Entertainment,Credit Card,Delhi,Salary,Debit,Desktop,INR,Subscription,Yes,Thursday,June,Evening
31-03-2025,Transaction at Yulu Bikes,743.49,Transport,Credit Card,Kolkata,Credit Card,Debit,Mobile,INR,Service,No,Monday,March,Night
04-04-2025,Transaction at Amazon,9255.34,Online Shopping,Debit Card,Chennai,Savings,Debit,Desktop,INR,Online Store,Yes,Friday,April,Evening
27-09-2025,Transaction at TNEB,4815.99,Bills,UPI,Chennai,Credit Card,Debit,POS Terminal,INR,Service,No,Saturday,September,Morning
22-12-2025,Transaction at BMTC,1069.34,Transport,Net Banking,Bangalore,Salary,Debit,Desktop,INR,Service,No,Monday,December,Morning
18-10-2025,Transaction at Max Fashion,6022.16,Clothing,Debit Card,Bangalore,Credit Card,Debit,Desktop,INR,Retail,Yes,Saturday,October,Night
12-05-2025,Transaction at Netmeds,13424.06,Healthcare,Credit Card,Mumbai,Savings,Debit,POS Terminal,INR,Service,Yes,Monday,May,Morning
